-485.33, 250.83
-485.32, 250.85
-485.31, 250.88
-485.31, 250.88
-485.31, 250.88
-485.31, 250.87
-485.31, 250.87
-485.31, 250.88
-485.31, 250.88
-485.31, 250.88
-485.30, 250.89
-484.82, 250.63
-482.15, 249.18
-478.42, 247.15
-472.94, 244.20
-465.86, 240.47
-458.03, 236.33
-449.33, 231.67
-439.69, 226.43
-428.56, 220.33
-417.96, 214.48
-406.81, 208.35
-394.51, 201.56
-383.27, 195.31
-371.45, 188.77
-359.31, 182.10
-348.14, 175.90
-335.81, 168.98
-323.64, 162.28
-312.48, 156.34
-303.46, 152.08
-294.32, 148.93
-285.69, 148.52
-277.20, 151.07
-268.88, 156.01
-259.54, 162.46
-246.98, 172.67
-235.48, 182.56
-222.71, 192.25
-211.31, 201.27
-202.55, 211.30
-195.70, 222.98
-190.15, 233.65
-186.30, 246.87
-184.65, 258.54
-183.95, 270.23
-184.03, 281.76
-185.87, 293.23
-189.25, 304.78
-193.43, 316.73
-198.18, 330.13
-202.77, 343.07
-207.17, 355.24
-212.32, 370.07
-216.19, 383.03
-220.19, 395.10
-224.84, 407.72
-229.77, 421.35
-234.27, 433.34
-239.53, 446.33
-244.96, 460.14
-250.38, 473.38
-255.50, 486.63
-260.52, 498.94
-264.83, 509.19
-270.37, 522.48
-274.94, 533.85
-279.42, 544.80
-282.92, 553.95
-285.55, 560.58
-286.43, 563.31
-286.23, 564.57
-286.94, 569.80
-286.35, 573.81
-284.85, 577.06
-281.27, 578.71
-275.55, 580.44
-269.00, 582.07
-261.64, 583.38
-253.28, 584.28
-243.82, 584.72
-234.96, 584.60
-225.61, 583.55
-217.15, 582.40
-210.39, 581.46
-205.36, 582.40
-201.40, 585.06
-198.46, 589.85
-196.80, 594.99
-195.62, 600.41
-194.34, 606.43
-193.15, 613.26
-192.12, 621.14
-191.43, 629.96
-189.51, 638.80
-187.45, 648.78
-185.87, 658.71
-184.40, 668.23
-182.83, 678.83
-181.74, 688.52
-181.15, 698.66
-180.52, 709.42
-179.93, 719.97
-179.66, 730.69
-179.47, 739.97
-178.97, 750.56
-178.10, 760.99
-177.17, 771.93
-176.09, 781.70
-174.70, 792.34
-173.35, 803.08
-172.22, 813.84
-171.64, 823.23
-171.44, 832.63
-172.10, 841.92
-172.83, 851.68
-174.48, 859.68
-176.12, 870.02
-177.99, 879.99
-180.01, 889.17
-182.07, 897.30
-184.45, 906.35
-187.33, 915.43
-190.58, 924.14
-194.07, 931.80
-198.38, 937.92
-203.46, 943.29
-209.10, 948.12
-214.72, 951.71
-220.87, 954.00
-226.96, 954.94
-233.34, 955.00
-239.24, 954.62
-244.02, 954.80
-249.90, 953.26
-255.57, 952.52
-261.22, 951.53
-267.52, 950.20
-273.86, 947.90
-279.35, 944.28
-283.94, 939.43
-287.83, 934.01
-291.10, 927.61
-293.82, 920.53
-295.35, 913.21
-296.40, 905.38
-296.46, 897.86
-296.32, 890.86
-295.25, 885.14
-294.19, 880.42
-293.11, 876.30
-291.87, 872.43
-290.83, 868.75
-289.59, 865.76
-288.32, 862.97
-287.34, 860.53
-286.18, 858.10
-285.03, 856.27
-284.05, 854.82
-283.36, 853.78
-282.86, 853.23
-282.62, 853.07
-282.71, 853.62
-283.15, 854.67
-283.78, 856.90
-284.78, 860.09
-285.64, 863.01
-286.21, 864.92
-286.47, 865.94
-286.67, 866.51
-286.81, 866.94
-287.30, 867.49
-287.52, 867.92
-287.58, 868.12
-287.64, 868.31
-290.22, 868.47
-293.51, 868.43
-296.88, 868.12
-301.11, 867.80
-305.64, 867.44
-310.53, 866.73
-316.93, 866.07
-323.04, 866.62
-328.85, 867.11
-334.24, 867.36
-339.28, 867.59
-343.23, 867.94
-346.46, 868.25
-349.25, 868.53
-351.84, 868.63
-353.92, 868.50
-355.17, 868.50
-356.11, 868.78
-356.87, 869.42
-357.27, 870.06
-357.35, 870.08
-357.35, 870.07
-357.45, 870.20
-357.57, 870.34
-357.61, 870.48
-357.62, 870.53
-357.61, 870.50
-357.68, 870.46
-357.76, 870.47
-357.77, 870.57
-358.49, 871.29
-360.57, 872.37
-364.29, 873.13
-368.33, 873.73
-372.90, 873.84
-378.26, 873.93
-383.78, 874.23
-389.71, 874.15
-395.53, 874.04
-401.52, 873.77
-406.77, 873.76
-412.14, 873.93
-417.12, 874.06
-421.91, 873.90
-425.96, 873.78
-429.58, 873.48
-432.81, 873.39
-435.17, 873.44
-436.05, 873.83
-436.20, 874.16
-436.30, 874.30
-436.31, 874.33
-436.30, 874.27
-436.06, 874.27
-435.84, 874.34
-435.78, 874.47
-435.77, 874.45
-435.76, 874.39
-435.75, 874.36
-435.77, 874.50
-435.76, 874.46
-435.77, 874.50
-435.77, 874.50
-435.75, 874.45
-435.76, 874.49
-435.76, 874.49
-435.77, 874.50
-435.77, 874.51
-435.77, 874.50
-435.77, 874.51
-435.77, 874.56
-435.76, 874.48
-435.76, 874.48
-435.76, 874.49
-435.76, 874.49
-435.76, 874.49
-435.77, 874.56
-435.74, 874.41
-435.72, 874.33
-435.60, 873.88
-435.33, 872.31
-434.72, 869.65
-433.99, 866.22
-433.18, 862.99
-432.17, 859.40
-431.19, 856.35
-430.24, 853.70
-429.36, 851.50
-428.47, 849.27
-427.81, 847.91
-427.22, 846.78
-426.68, 845.81
-425.85, 844.10
-425.23, 842.73
-425.33, 841.19
-426.02, 840.02
-429.40, 838.10
-431.06, 836.71
-432.97, 834.95
-434.82, 832.94
-436.79, 830.31
-439.67, 827.34
-442.99, 824.29
-445.75, 821.14
-448.51, 817.94
-452.03, 813.80
-456.11, 808.35
-459.91, 802.66
-463.28, 797.36
-467.15, 791.32
-470.21, 785.65
-472.91, 779.50
-475.91, 772.53
-478.39, 765.84
-480.32, 758.90
-481.53, 752.50
-482.44, 746.20
-483.12, 740.15
-485.29, 733.55
-486.21, 726.41
-486.93, 719.08
-487.50, 712.03
-487.59, 705.75
-487.26, 699.49
-486.99, 691.67
-486.55, 683.86
-485.91, 676.68
-485.45, 669.10
-484.12, 662.87
-482.87, 656.67
-482.53, 648.11
-482.44, 640.18
-482.78, 632.04
-483.50, 624.69
-484.63, 617.02
-486.36, 608.94
-488.16, 600.87
-490.07, 593.06
-491.95, 584.72
-493.63, 576.97
-494.97, 569.66
-496.52, 561.46
-498.09, 553.27
-499.57, 545.25
-500.87, 537.10
-502.19, 529.17
-503.49, 521.87
-504.94, 513.64
-506.35, 505.81
-507.92, 498.04
-509.48, 489.84
-511.00, 482.16
-512.62, 473.64
-514.11, 465.21
-515.76, 457.31
-517.35, 449.22
-518.83, 441.42
-520.56, 433.50
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan       
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
-nan, nan
